user_id;sex;age;university;graduation_year
9287;Муж;24;СПбГМТУ;2014
9289;Муж;25;ПИ;N/A
9290;Муж;56;СПбГЭТУ;N/A
9291;Муж;37;ТюмГНГУ;2001
9293;Муж;33;УрГПУ;2005
9294;Муж;31;ТюмГНГУ;N/A
9295;Муж;31;НГТУ;2007
9296;Муж;41;ТГАСУ;N/A
9297;Муж;38;МФЮА;N/A
9298;Муж;29;ХГУ;2009
9299;Муж;31;ТПУ;2007
9301;Муж;35;ДВГТУ;N/A
9302;Муж;25;АмГУ;2013
9303;Муж;37;РХТУ им. Менделеева;N/A
9304;Муж;27;"МГТУ ""МАМИ""";2011
9305;Муж;30;ВВВУТ;2009
9306;Муж;33;МАИ;2007
9308;Муж;40;МГГУ;N/A
9309;Жен;42;МГСУ-МИСИ;1999
9311;Муж;59;МГТУ Станкин;1979
9312;Муж;32;СГА;2007
9314;Муж;48;МГОУ;2005
9316;Муж;45;МГУ;2008
9323;Муж;32;СГА;2006
9326;Муж;32;МГГУ;2008
9327;Муж;29;МГЭИ;2010
9328;Муж;30;АПУ;2010
9333;Муж;47;ТПУ;1993
9334;Муж;25;СГАУ им. Королева;2015
9336;Жен;30;НИ МГУ им. Огарева;N/A
9337;Муж;53;СГАСУ;1989
9338;Муж;32;КФУ;2006
9339;Муж;50;ПГУ;1991
9340;Муж;30;МГУ;2006
9342;Муж;26;СГА;N/A
9343;Муж;40;ЧГУ им. Ульянова;1998
9344;Муж;31;КНИТУ-КАИ;2007
9345;Муж;36;СГАУ им. Королева;2003
9346;Муж;26;СГСХА;2013
9347;Муж;28;СамГУ;N/A
9348;Жен;53;СГАУ им. Королева;1986
9349;Жен;58;ПГСГА;1982
9350;Муж;31;СамГТУ;2009
9351;Жен;44;МГУ;2002
9352;Муж;28;СПбГПУ Политех;2011
9353;Муж;46;КУ МВД;2004
9355;Муж;35;КубГАУ;2003
9356;Муж;28;ИВЭСЭП;N/A
9358;Жен;50;МГУП;N/A
9359;Муж;43;АлтГТУ им. Ползунова;1997
9360;Муж;49;РГПУ им. Герцена;2012
9363;Муж;26;РГУПС;2015
9366;Муж;39;СПбГУ;N/A
9367;Муж;27;СамГУ;2011
9368;Жен;31;АГУ;2009
9372;Муж;30;КФУ;2009
9375;Муж;34;ОГУ;2000
9376;Муж;36;ВГЛТА;2004
9377;Муж;35;СыктГУ;2003
9379;Жен;33;ТГПУ им. Толстого;2005
9380;Муж;33;БГТУ;2006
9381;Муж;38;ПГСХА;2000
9385;Муж;27;СПбГУКИ;2011
9387;Муж;30;КГЭУ;2012
9389;Муж;21;ИНЭКА;2011
9390;Муж;31;ЧелГУ;2008
9391;Муж;26;РГСУ;2013
9392;Муж;38;НИ МГУ им. Огарева;N/A
9395;Муж;42;НГАУ;1998
9398;Муж;56;БУКЭП;N/A
9400;Муж;45;МГУ;2002
9401;Муж;39;МГУ;2013
9402;Муж;24;ВлГУ;2015
9404;Муж;29;ВолГУ;2010
9406;Жен;53;ВЗФЭИ;1989
9407;Муж;41;ВИСТех;1997
9409;Муж;31;СГУ;2008
9410;Муж;51;СГА;1988
9411;Муж;42;СКГМИ;1999
9412;Муж;34;АГПС МЧС России;2000
9413;Муж;35;МГУС / РГУТиС;2004
9414;Жен;31;МГОУ;2008
9415;Жен;38;ИГУ;2000
9416;Муж;32;СГА;2007
9419;Муж;24;РАНХиГС при Президенте РФ;2013
9420;Муж;31;ИрГТУ;2010
9421;Муж;24;ИНЭКА;2013
9422;Муж;25;ЧГПУ;2014
9423;Жен;22;КГУФКСТ;N/A
9425;Муж;52;МИИГАиК;N/A
9426;Муж;23;Университет машиностроения;N/A
9427;Муж;38;МГСУ НИУ;2000
9428;Муж;28;УрФУ им. Б. Н. Ельцина;N/A
9430;Муж;41;МИЭМП;N/A
9431;Жен;48;РГУФКСМиТ;N/A
9432;Муж;33;НИУ ВШЭ;N/A
9433;Муж;30;СГА;2007
9436;Муж;51;НИТУ МИСиС;N/A
9437;Жен;29;МГПИ им. Евсевьева;2010
9438;Муж;36;ВолгГТУ;2002
9439;Жен;32;СГТУ им. Ю.А. Гагарина;2006
9441;Муж;30;АГТУ;2008
9442;Жен;34;КБГУ им. Бербекова;N/A
9444;Муж;32;МГУ им. Огарева;2006
9445;Муж;49;НИУ СГУ им. Чернышевского;2007
9446;Жен;42;СибУПК;1998
9447;Муж;45;ВИСТех;N/A
9448;Муж;30;ВИСТех;N/A
9449;Муж;33;УрГЭУ;N/A
9451;Муж;49;МГУ;2006
9453;Жен;27;БГУЭП;N/A
9454;Муж;37;УГЛТУ;2001
9456;Муж;43;УрГУПС;1996
9457;Муж;37;ВГАСУ;2002
9458;Жен;37;МЭСИ;2000
9459;Муж;32;МАДГТУ;2007
9460;Муж;38;МГУПИ;N/A
9461;Муж;29;МГТУ им. Н. Э. Баумана;N/A
9462;Жен;42;МГСУ НИУ;1996
9463;Муж;34;ИНЭП;2004
9464;Муж;34;МЭСИ;N/A
9465;Муж;32;МИЭТ;N/A
9467;Муж;23;РУДН;2015
9468;Муж;53;НИУ МЭИ;N/A
9469;Муж;40;ГУЗ;N/A
9470;Муж;39;ВГТУ;2003
9472;Муж;40;МИЭМ;1999
9474;Муж;48;ВМИРЭ;2000
9475;Жен;48;МГТУ им. Н.Э. Баумана;1991
9476;Муж;38;МГТУ им. Н.Э. Баумана;2000
9478;Муж;49;МИЭМ НИУ ВШЭ;N/A
9480;Муж;37;ТулГУ;2002
9482;Муж;25;СыктГУ;N/A
9483;Муж;27;ЛГПУ;2011
9484;Муж;40;ЛГТУ;1999
9485;Муж;54;ТТИ ЮФУ;N/A
9487;Муж;25;РГУНГ им. Губкина;2013
9489;Муж;42;АлтГТУ им. Ползунова;1996
9490;Жен;29;СПбГПУ Политех;N/A
9491;Муж;41;СПбГПУ Политех;1998
9493;Муж;45;КГТУ-КАИ им. Туполева;N/A
9494;Муж;33;СПбГЭТУ;2006
9496;Муж;52;СГУ;N/A
9498;Муж;30;МГУПИ;2010
9499;Муж;40;МГУ;1998
9502;Муж;33;МГСУ-МИСИ;N/A
9503;Муж;28;РМАТ;2012
9505;Жен;39;АГУ;2002
9506;Муж;43;МГТУ им. Н. Э. Баумана;N/A
9507;Жен;40;СтГАУ;2008
9508;Муж;37;ТулГУ;N/A
9510;Муж;25;ТПУ;2014
9511;Муж;39;МИЭП;2000
9513;Муж;29;ВГАСУ;2009
9514;Муж;29;НИУ СГУ им. Чернышевского;N/A
9515;Муж;31;УлГТУ;2011
9516;Муж;34;УрФУ;2005
9518;Муж;30;ПГПУ им. Белинского;2008
9520;Муж;29;ТулГУ;2010
9521;Муж;34;ТГАСУ;2009
9522;Муж;37;ИТА ЮФУ;2002
9524;Муж;32;БФУ им. Канта;1941
9525;Жен;34;КГУКИ;2004
9526;Муж;36;ННГАСУ;2002
9528;Муж;36;РосЗИТЛП;2007
9529;Муж;53;НИУ МЭИ;1986
9531;Муж;54;ИГТА;1985
9532;Муж;54;МАИ;1986
9533;Муж;42;РГАЗУ;2000
9534;Муж;42;РГПУ им. Герцена;1996
9535;Муж;23;СПбГЭУ;2015
9537;Муж;31;СПбГУП;2008
9538;Жен;40;СПбГУ;2001
9540;Муж;43;УдГУ;1995
9541;Жен;45;СПбГУ;1996
9543;Муж;35;ИжГТУ;2003
9544;Муж;41;ТюмГНГУ;2013
9546;Муж;37;СибГАУ им. Решетнева;N/A
9547;Муж;31;АлтГТУ им. Ползунова;2007
9548;Муж;43;НГУ;1993
9550;Муж;30;НГТУ;2009
9552;Муж;36;КГПУ им. В.П. Астафьева;N/A
9555;Жен;46;ВГУЭС;N/A
9556;Муж;39;ДВГТУ;1999
9557;Муж;39;Дальрыбвтуз;2012
9558;Жен;25;ДВГТУ;2013
9559;Муж;25;МГУ;N/A
9560;Муж;25;МГСУ-МИСИ;2013
9561;Муж;26;МФПА;N/A
9562;Жен;36;МГАВТ;2004
9563;Жен;51;РГАТУ;1988
9564;Муж;25;КГТА им. Дегтярева;2013
9565;Муж;34;МГТУ им. Баумана;2005
9566;Муж;27;МФПА;2011
9569;Жен;54;Финансовый университет;1985
9570;Жен;35;РосНОУ;2005
9571;Муж;27;МГОУ;2009
9574;Муж;29;МИЭП;2009
9575;Муж;39;МГГУ;2001
9576;Жен;48;НИ;1990
9578;Муж;28;МФПУ Синергия;2011
9582;Муж;55;МАДИ;1985
9583;Жен;43;ПИ;1995
9585;Муж;46;МГУКИ;2014
9586;Муж;33;МПГУ;2006
9587;Муж;31;МЭИ;2008
9588;Муж;31;ТГУ;2008
9589;Муж;43;АГТУ;1995
9590;Муж;28;МИФИ;2011
9591;Муж;33;МЭИ;2012
9592;Муж;42;УлГТУ;N/A
9594;Муж;27;ВЭГУ;2014
9595;Муж;35;УлГУ;2005
9596;Муж;30;КубГАУ;2010
9597;Жен;29;МПСИ;N/A
9598;Муж;23;РГСУ;2015
9600;Жен;45;КГУКИ;2015
9601;Муж;39;ЮРГТУ;2000
9602;Муж;33;СевКавГТУ;N/A
9603;Муж;35;ДГТУ;2003
9604;Муж;27;СКГМИ;2012
9607;Муж;41;РГЭУ РИНХ;1996
9610;Муж;33;КГУ;N/A
9612;Муж;33;УрФУ им. Б. Н. Ельцина;2006
9616;Муж;42;ННГАСУ;2002
9617;Муж;26;ТГТУ;2015
9619;Муж;27;НГТУ им. Алексеева;2012
9621;Муж;27;ИГЭУ им. Ленина;2011
9622;Муж;31;ТулГУ;2007
9623;Муж;34;ИвГУ;2004
9625;Жен;30;ВЭПИ;2010
9626;Муж;37;МЭСИ;2006
9627;Муж;37;НИ;N/A
9629;Жен;35;СПбГУ;N/A
9631;Муж;37;РГУНГ им. Губкина;2002
9634;Муж;41;СПбГУ;1998
9636;Муж;34;ЮГУ;2002
9638;Муж;52;ТюмГАСУ;1989
9639;Муж;30;ОГАУ;2011
9640;Муж;39;МГОУ;N/A
9641;Жен;54;НГПУ;2012
9642;Муж;53;ПИ СФУ;1985
9643;Муж;25;СибГАУ им. Решетнева;2010
9644;Муж;32;МГУТУ;N/A
9646;Муж;36;ВГУЭС;N/A
9647;Муж;41;СГА;1997
9649;Муж;26;РГГУ;N/A
9650;Муж;22;МГУПБ;2014
9651;Муж;25;МФТИ;2014
9652;Муж;30;МГСУ-МИСИ;2008
9653;Жен;36;ВЗФЭИ;2004
9655;Муж;40;МАИ;2000
9657;Муж;39;МИЭТ;2001
9658;Муж;31;МФЮА;N/A
9659;Жен;29;МГИУ;N/A
9660;Муж;52;РХТУ им. Менделеева;1991
9661;Жен;37;СГА;N/A
9662;Муж;43;МИТХТ;1996
9664;Муж;35;РОАТ МИИТ;N/A
9665;Муж;34;РГСУ;N/A
9666;Жен;40;РГУФКСМиТ;1996
9667;Муж;23;МГТУ им. Н. Э. Баумана;2015
9669;Муж;36;МЭФИ;2010
9670;Жен;31;РГГУ;2014
9671;Жен;32;РМАТ;N/A
9673;Муж;44;МосУ МВД РФ;2004
9674;Муж;24;МАТИ;2014
9675;Муж;29;ВлГУ;2009
9676;Муж;45;СГТУ им. Ю.А. Гагарина;N/A
9677;Муж;27;ПГУТИ;N/A
9681;Жен;35;МЭФИ;2006
9683;Жен;38;АГТУ;N/A
9684;Муж;31;КГЭУ;2007
9686;Жен;29;ВолгГАСУ;2010
9687;Муж;28;ПГУАС;2010
9688;Жен;38;КФУ;2003
9692;Муж;37;АПУ;2007
9693;Муж;33;ЧГУ им. Ульянова;N/A
9694;Муж;30;МарГТУ;N/A
9695;Жен;33;СГА;2004
9697;Муж;25;УГАТУ;2014
9698;Жен;26;СКГМИ;2012
9699;Муж;40;ДГТУ;N/A
9700;Жен;29;РГЭУ РИНХ;2009
9702;Жен;38;АГУ;2000
9704;Муж;26;ДГТУ;N/A
9705;Муж;28;РГУПС;N/A
9706;Жен;56;КБГУ им. Бербекова;1983
9707;Муж;43;КГУКИ;N/A
9708;Муж;29;РГГУ;N/A
9709;Муж;54;ГГАУ;1988
9710;Муж;20;ДГТУ;2013
9711;Муж;34;ГГНИ им. Миллионщикова;2004
9712;Муж;42;МГСУ НИУ;2000
9713;Жен;30;ДГТУ;2010
9714;Муж;25;ГГНТУ;2011
9715;Жен;37;МГУ;2005
9716;Муж;30;СтГАУ;2008
9717;Муж;37;ДГТУ;N/A
9720;Жен;40;СГТУ им. Ю.А. Гагарина;1998
9722;Муж;49;ПГУТИ;N/A
9723;Муж;24;СГТУ им. Ю.А. Гагарина;2015
9724;Муж;34;СГАСУ;2007
9725;Муж;26;ВолГАУ;2013
9726;Жен;30;ПИ;2008
9727;Жен;35;РГППУ;2006
9729;Муж;31;ТюмГНГУ;2008
9730;Муж;34;УрГЭУ;2004
9731;Муж;33;БГТУ им. Шухова;2005
9732;Муж;26;КГЭУ;2012
9734;Муж;26;ОмГУ им. Достоевского;N/A
9735;Жен;35;СмолГУ;2009
9736;Муж;44;КузГТУ;N/A
9738;Муж;28;ННГУ им. Лобачевского;2013
9739;Муж;29;НГТУ;2008
9740;Муж;41;МПСИ;N/A
9741;Жен;29;МГУТУ;2010
9744;Муж;44;ЛГТУ;1995
9745;Жен;32;СибУПК;2008
9747;Муж;30;РГТЭУ;2010
9748;Муж;49;ВЭГУ;2006
9749;Жен;29;СевКавГТУ;2010
9751;Жен;35;КГУ им. Некрасова;2006
9753;Муж;30;ТоГУ;2012
9755;Муж;31;ИГАСУ;2008
9756;Муж;42;ТГУ;1997
9758;Муж;29;СГУ;N/A
9759;Муж;31;КубГАУ;N/A
9760;Муж;31;С;2007
9761;Муж;34;РГСУ;2005
9762;Муж;52;МГТУ им. Н.Э. Баумана;N/A
9763;Муж;27;МГТУ Станкин;N/A
9764;Муж;29;МФЮА;2010
9765;Муж;44;ВолГУ;1995
9766;Муж;26;НИТУ МИСиС;2015
9767;Муж;38;СевНТУ;N/A
9768;Муж;27;СПбГУ;N/A
9770;Жен;48;ЮУрГУ;1991
9772;Муж;28;НИТУ МИСиС;2015
9774;Муж;23;ТюмГУ;2015
9775;Жен;38;МГУ;2002
9776;Муж;39;МФЮА;1993
9778;Муж;46;МАИ;1993
9779;Муж;24;КФУ;N/A
9781;Муж;44;МГУ;2007
9782;Муж;26;ДГТУ;2012
9787;Муж;41;МАТИ;N/A
9788;Муж;35;МГГУ;2003
9790;Жен;40;СПбГЭУ;2000
9791;Жен;35;ТГУ;N/A
9793;Муж;36;ИГУ;2013
9795;Жен;34;ВГУЭС;N/A
9796;Муж;32;ДВГТУ;2009
9797;Жен;40;ДВФУ;1998
9798;Жен;33;ТГТУ;2005
9799;Муж;37;ТГТУ;2002
9800;Муж;29;ТюмГАСУ;N/A
9803;Муж;26;ННГАСУ;2013
9804;Муж;32;МГПИ им. Евсевьева;2007
9805;Муж;35;МГУИЭ;2003
9807;Муж;36;МГУТУ;2015
9808;Жен;41;МТУСИ;N/A
9809;Муж;42;ТГПУ им. Толстого;1997
9810;Жен;38;РГТЭУ;2000
9811;Жен;30;НГУ;N/A
9812;Муж;39;МЭСИ;2005
9813;Жен;46;МГУ;N/A
9814;Муж;28;ПГСГА;2010
9815;Муж;39;УлГУ;2003
9816;Муж;31;ВГСХА;2006
9817;Муж;36;РГСУ;2002
9818;Муж;22;Финансовый университет;N/A
9819;Муж;50;МИУ;1988
9820;Муж;51;МПГУ;1994
9821;Жен;40;ВГАВТ;N/A
9823;Муж;36;НИ МГУ им. Огарева;2002
9824;Муж;35;НГТУ им. Алексеева;2004
9825;Муж;44;РГОТУПС;1996
9826;Муж;37;МИЭМ НИУ ВШЭ;N/A
9827;Муж;36;МГУ;2003
9828;Муж;38;ВГЛТА;2000
9829;Муж;38;УГТУ;2006
9830;Муж;26;ТГТУ;2013
9831;Муж;34;ТГТУ;2004
9832;Муж;45;ЛГПУ;1999
9835;Жен;43;УрФУ;1996
9836;Жен;40;ТюмГУ;2000
9839;Муж;43;ОмГУПС;2002
9840;Муж;50;ВолГАУ;1992
9841;Муж;52;ЛГТУ;1992
9842;Муж;33;ЧелГУ;2010
9843;Жен;33;ПГУ;2006
9845;Жен;59;СПбГЭУ;1979
9847;Муж;31;СПбГПУ Политех;2008
9848;Муж;33;МГУПС-МИИТ;2006
9851;Жен;27;МГГУ;N/A
9852;Муж;22;МПГУ;2015
9853;Муж;37;ВГТУ;2002
9854;Муж;35;МГИУ;2010
9855;Жен;38;МГЮА;2009
9856;Муж;41;НГПУ;N/A
9858;Муж;36;МГОУ;2003
9859;Муж;38;КГСХА;N/A
9864;Муж;39;ИвГУ;1997
9865;Муж;18;УлГУ;N/A
9866;Муж;26;НГТУ им. Алексеева;2014
9868;Жен;60;ПГУТИ;N/A
9869;Жен;27;БелГУ;N/A
9871;Жен;35;ИМСИТ;N/A
9872;Муж;34;СГА;2005
9873;Муж;33;СибГИУ;1999
9874;Муж;41;РГУФКСМиТ;1997
9875;Муж;28;СурГУ;2008
9876;Муж;25;РосНОУ;N/A
9877;Муж;35;МГСУ-МИСИ;2005
9878;Муж;35;КГТА им. Дегтярева;2003
9880;Муж;28;ВГИК;N/A
9882;Муж;36;СВИ РВ;2002
9883;Жен;28;ВЗФЭИ;2012
9884;Муж;45;РОАТ МИИТ;2010
9885;Жен;49;ТулГУ;1989
9886;Муж;53;ИрГТУ;1985
9887;Муж;33;ВГСХА;N/A
9888;Жен;35;СПбГТИ;2004
9889;Муж;37;МГУ;N/A
9890;Муж;34;СПбГЭТУ;N/A
9891;Муж;36;СПбГУ;2002
9892;Муж;45;УГТУ-УПИ им. Б. Н. Ельцина;2005
9893;Муж;44;ПНИПУ;2015
9894;Муж;35;МГОУ;2012
9895;Муж;27;УГГУ;2011
9897;Муж;40;КГУ;1998
9899;Жен;37;ПИ СФУ;N/A
9901;Жен;59;МГУ;1981
9902;Муж;44;ТУСУР;1994
9904;Муж;36;ТГАСУ;2011
9908;Муж;26;ДВФУ;2012
9909;Жен;43;ДВФУ;1997
9910;Муж;50;МГУ;1988
9912;Муж;29;ЛГТУ;N/A
9913;Муж;43;ИГАСУ;2000
9915;Жен;27;ИГАСУ;N/A
9919;Муж;45;НИ МГУ им. Огарева;2002
9920;Муж;31;ВГУЭС;2008
9921;Жен;34;ТГАСУ;2004
9924;Жен;37;Финансовый университет;2013
9925;Муж;41;МГТУ Станкин;N/A
9926;Муж;50;БГТУ;1991
9929;Муж;44;МГТУ МИРЭА;1995
9930;Муж;32;РГУТиС;N/A
9931;Муж;25;МИИТ;N/A
9932;Муж;34;МГУПИ;2003
9934;Жен;50;МИЭМ;N/A
9935;Жен;51;УГНТУ;1987
9936;Муж;26;НИУ ВШЭ;2013
9937;Муж;33;КФУ;2005
9938;Муж;52;ТГУ;1986
9939;Муж;26;ВЭГУ;2013
9940;Муж;35;БашГУ;2003
9941;Муж;47;МАИ;1995
9942;Жен;52;СПбГУКиТ;1986
9943;Жен;55;ВолгГАСУ;N/A
9945;Жен;41;КубГУ;1998
9946;Жен;39;КубГУ;N/A
9947;Муж;60;КубГТУ;1982
9948;Жен;32;МОСУ;1992
9949;Муж;45;КубГАУ;2011
9950;Муж;42;КубГУ;1996
9953;Муж;47;КубГТУ;N/A
9954;Муж;27;СГУ;N/A
9955;Муж;30;СевКавГТУ;2009
9957;Жен;40;БУПК;2001
9958;Муж;41;РВИРВ им. Неделина;1997
9960;Жен;25;ПИ;2015
9961;Муж;29;РГОТУПС;2014
9964;Жен;34;МГЮА;2004
9965;Муж;30;ЮФУ;2007
9966;Муж;44;РГСУ;N/A
9967;Муж;32;МГУ;2010
9968;Муж;55;ЛГПУ;1989
9970;Муж;29;ТГТУ;2015
9973;Муж;34;ВлГУ им. А.Г. и Н.Г. Столетовых;N/A
9974;Жен;54;ЧГУ;1984
9975;Жен;30;ВлГУ им. А.Г. и Н.Г. Столетовых;2009
9977;Муж;51;СГА;2011
9978;Муж;34;СПбГПУ Политех;2006
9979;Муж;53;ВИТУ;1985
9980;Муж;43;СПбГУ;1995
9983;Муж;53;СПбГМТУ;1991
9984;Муж;37;ЧГУ им. Ульянова;2001
9986;Жен;50;КГТУ;1988
9987;Муж;27;МГТУ им. Носова;2011
9988;Муж;26;ОГУ;N/A
9990;Муж;51;МГТУ им. Н. Э. Баумана;N/A
9991;Жен;34;КГТЭИ;2013
9992;Муж;32;СГГА;2006
9993;Жен;27;СибГАУ им. Решетнева;2012
9996;Жен;33;СахГУ;2007
9997;Жен;38;НГПУ;2001
9998;Муж;25;ДВГУПС;2014
9999;Муж;26;ДВГУ;2012
10000;Муж;40;СахГУ;1999
10002;Муж;49;СВФУ им. М. К. Аммосова;N/A
10003;Жен;58;ДВГУПС;1993
10004;Муж;41;ГУУ;1997
10005;Муж;22;МГУПИ;N/A
10008;Муж;27;МГТУ им. Н.Э. Баумана;2014
10009;Муж;26;АТиСО;N/A
10013;Муж;40;МГИУ;1998
10016;Муж;31;МФПА;2010
10017;Муж;31;МГОУ;N/A
10019;Муж;33;РГУФКСиТ;2009
10020;Муж;35;МФЮА;2011
10022;Муж;35;ЭПИ;2003
10023;Муж;37;РГУТиС;N/A
10024;Муж;33;МИЭП;2008
10025;Жен;31;МГУПП;2007
10026;Муж;31;МФПА;2007
10030;Муж;47;МГМСУ;1994
10031;Муж;47;НИУ МЭИ;1993
10032;Муж;36;МАТИ;N/A
10033;Муж;34;МАИ;2009
10034;Муж;31;МИИТ;2007
10036;Муж;35;СамГУ;2003
10037;Муж;29;ВолгГАСУ;2009
10040;Муж;37;ВолгГТУ;2006
10042;Муж;41;ТГУ;1997
10045;Муж;45;КубГУ;2000
10048;Муж;34;КГУКИ;2005
10049;Муж;30;СГУТиКД;2009
10050;Муж;30;СевКавГТУ;2009
10051;Муж;32;ЮФУ;2013
10053;Муж;34;ЧГУ;2005
10054;Жен;32;РГСУ;2009
10057;Муж;36;ГГНТУ;2003
10059;Муж;55;СКГМИ;1988
10060;Муж;26;ЧГУ;2011
10061;Муж;38;ЧГУ;N/A
10062;Муж;26;МГИУ;N/A
10063;Муж;25;МГУТУ;2012
10064;Жен;40;МГУП;1999
10065;Муж;41;ТюмГУ;N/A
10068;Жен;33;ПИ СФУ;2007
10069;Муж;33;УрГЭУ;N/A
10070;Муж;26;СПбГУАП;2012
10071;Муж;29;БГУЭП;2009
10073;Муж;33;СПбГУТ им. Бонч-Бруевича;2006
10074;Муж;26;ПГНИУ;N/A
10076;Жен;28;РАНХиГС;2010
10077;Муж;27;СПбГЭУ;2010
10080;Жен;25;НГЛУ им. Добролюбова;2015
10081;Муж;33;ДГТУ;2005
10083;Муж;43;СибГУТИ;1997
10084;Муж;36;ВГАФК;2001
10086;Жен;39;КубГУ;2000
10087;Муж;28;КГТУ-КАИ им. Туполева;N/A
10088;Муж;30;СГУ;2008
10091;Муж;28;ПсковГУ;2011
10093;Муж;29;СКГМИ;N/A
10094;Жен;31;КемТИПП;2009
10095;Муж;26;СГАУ им. Королева;N/A
10097;Муж;35;КГУФКСТ;2004
10099;Жен;34;ВГАВТ;2004
10100;Муж;40;КубГАУ;1998
10101;Муж;47;МГУ;1996
10102;Муж;33;ГУЗ;2005
10103;Муж;36;СтГАУ;2002
10105;Муж;51;СПбГУКиТ;N/A
10106;Муж;26;ГГНИ им. Миллионщикова;N/A
10107;Муж;42;ВолгГТУ;2006
10110;Муж;30;МГМСУ;N/A
10111;Жен;41;НГТУ им. Алексеева;N/A
10114;Муж;28;МГУПП;2009
10115;Муж;26;МГГУ;2012
10117;Муж;27;ИГХТУ;N/A
10118;Муж;30;ДВГУ;2007
10119;Муж;54;ВМИРЭ;N/A
10120;Муж;30;СибУПК;N/A
10121;Муж;49;МГТУ Станкин;1992
10122;Муж;33;МГППУ;2006
10124;Муж;25;СГА;2013
10125;Муж;27;МАДИ;N/A
10126;Муж;36;БГАУ;2004
10127;Муж;22;ОГУ;2011
10128;Муж;42;ДГТУ;N/A
10129;Жен;31;ВИ;2007
10130;Муж;28;ТТИ ЮФУ;2013
10131;Муж;41;МарГТУ;1997
10132;Жен;34;РГУПС;2005
10133;Муж;44;ТГУ;1994
10134;Муж;32;ТГАСУ;N/A
10135;Муж;33;ТвГУ;2007
10137;Муж;34;МГУЛ;2004
10138;Муж;42;РУДН;N/A
10140;Муж;36;РГАТА;2003
10141;Жен;35;МГГУ;2010
10142;Муж;34;СГТУ;2005
10143;Муж;28;ВлГУ;2011
10145;Жен;37;ПГСГА;2000
10146;Муж;42;Финансовый университет при Правительстве РФ;2007
10147;Муж;31;ДВГУ;2009
10148;Жен;35;ДВГТУ;2002
10149;Муж;24;С;2012
10151;Муж;38;ИрГТУ;2002
10154;Муж;34;МГУ;2004
10155;Жен;32;МГОУ им. Черномырдина;2006
10156;Муж;28;МИЭМ;2012
10157;Жен;39;МГУПИ;N/A
10159;Жен;31;РГСУ;2009
10162;Жен;34;СГТУ;2008
10163;Муж;46;СамГТУ;1997
10164;Муж;30;КубГАУ;2008
10165;Муж;50;МГУ;1989
10167;Муж;49;МГОУ им. Черномырдина;2002
10168;Муж;30;НИУ МЭИ;N/A
10169;Муж;24;МИИТ;2015
10170;Жен;53;МГУ;2008
10171;Муж;29;МГУПИ;2009
10172;Муж;32;МИРЭА;2005
10174;Муж;35;ВКА им. Можайского;2004
10178;Муж;38;РГУПС;2002
10179;Муж;35;МНЮИ;2002
10180;Муж;35;ТТИ ЮФУ;2007
10181;Муж;32;ОмГТУ;N/A
10182;Жен;38;ТюмГУ;2015
10183;Муж;24;БГТУ;2015
10185;Муж;55;ПНИПУ;1983
10186;Муж;34;НИ МГУ им. Огарева;2010
