category;date_month;txn_count;payment;user_id
Интернет магазины;2016-08;3;4800;4692
Интернет магазины;2016-09;1;1000;4692
Интернет магазины;2016-11;2;1000;4692
Интернет магазины;2016-12;1;1400;4692
Контент;2016-07;1;150;4692
Онлайн игры;2016-09;1;40;4692
Сотовая связь;2016-06;1;100;4692
Сотовая связь;2016-10;1;50;4692
Электронные деньги;2016-09;2;450;4692
MCMS;2016-10;1;2000;2560
MCMS;2016-11;1;7400;2560
QVP;2016-07;1;100;2560
VPP;2016-10;1;800;2560
Букмекеры;2016-06;4;1000;2560
Букмекеры;2016-07;2;1200;2560
Букмекеры;2016-08;4;2500;2560
Букмекеры;2016-09;1;200;2560
Букмекеры;2016-10;8;1600;2560
Букмекеры;2016-11;4;900;2560
Интернет;2016-06;1;450;2560
Интернет;2016-07;2;450;2560
Интернет;2016-08;1;450;2560
Интернет;2016-10;2;900;2560
Интернет;2016-12;1;450;2560
Интернет магазины;2016-06;5;2800;2560
Интернет магазины;2016-07;4;2000;2560
Интернет магазины;2016-08;9;1700;2560
Интернет магазины;2016-09;1;150;2560
Интернет магазины;2016-10;1;300;2560
Местная связь;2016-07;1;350;2560
Местная связь;2016-08;1;400;2560
Местная связь;2016-10;1;400;2560
Онлайн игры;2016-06;3;1800;2560
Онлайн игры;2016-07;4;1000;2560
Онлайн игры;2016-08;2;300;2560
Онлайн игры;2016-09;1;150;2560
Онлайн игры;2016-10;4;1000;2560
Онлайн игры;2016-11;1;300;2560
Погашение кредитов;2016-06;1;1200;2560
Погашение кредитов;2016-07;2;4200;2560
Погашение кредитов;2016-08;2;2700;2560
Погашение кредитов;2016-09;1;3400;2560
Погашение кредитов;2016-10;2;3800;2560
Сотовая связь;2016-06;3;600;2560
Сотовая связь;2016-07;3;500;2560
Сотовая связь;2016-08;7;900;2560
Сотовая связь;2016-09;5;600;2560
Сотовая связь;2016-10;3;300;2560
Сотовая связь;2016-11;4;600;2560
Телевидение;2016-06;1;1200;2560
Интернет магазины;2016-09;1;50;1544
Интернет магазины;2016-11;4;350;1544
Погашение кредитов;2016-06;6;14800;1544
Погашение кредитов;2016-07;1;700;1544
Предоставление займов;2016-06;1;5500;1544
Предоставление займов;2016-08;1;2400;1544
Служебная;2016-07;1;20;1544
Служебная;2016-08;1;20;1544
Служебная;2016-09;1;20;1544
Служебная;2016-10;1;30;1544
Служебная;2016-11;1;30;1544
Служебная;2016-12;1;30;1544
Электронные деньги;2016-06;1;200;1544
Билеты в кино;2016-08;1;800;3618
Интернет;2016-06;1;800;3618
Интернет;2016-07;1;800;3618
Интернет;2016-08;1;800;3618
Интернет;2016-09;2;1500;3618
Интернет;2016-10;1;500;3618
Онлайн общение;2016-07;2;150;3618
Сотовая связь;2016-06;4;700;3618
Сотовая связь;2016-07;1;100;3618
Сотовая связь;2016-08;3;100;3618
Сотовая связь;2016-09;1;30;3618
QVP;2016-06;15;19800;6809
QVP;2016-07;10;6000;6809
QVP;2016-08;24;11000;6809
QVP;2016-09;61;31200;6809
QVP;2016-10;20;14700;6809
QVP;2016-11;28;13900;6809
Интернет;2016-06;1;100;6809
Интернет;2016-07;2;700;6809
Интернет;2016-08;1;350;6809
Интернет;2016-10;2;450;6809
Интернет;2016-11;2;700;6809
Интернет магазины;2016-07;2;1100;6809
Интернет магазины;2016-08;2;250;6809
Интернет магазины;2016-09;3;800;6809
Интернет магазины;2016-10;5;1100;6809
Интернет магазины;2016-11;4;3400;6809
Информационные услуги;2016-09;1;150;6809
Сотовая связь;2016-06;12;1900;6809
Сотовая связь;2016-07;6;1400;6809
Сотовая связь;2016-08;10;2600;6809
Сотовая связь;2016-09;8;2800;6809
Сотовая связь;2016-10;7;1400;6809
Сотовая связь;2016-11;6;1300;6809
QVP;2016-06;4;10200;10832
QVP;2016-07;22;17700;10832
QVP;2016-08;29;16300;10832
QVP;2016-09;8;2000;10832
QVP;2016-10;23;22300;10832
QVP;2016-11;6;6800;10832
Билеты в кино;2016-08;2;1000;10832
Билеты в кино;2016-10;1;1200;10832
Билеты в кино;2016-11;1;1200;10832
Билеты на зрелища;2016-11;1;600;10832
Госуслуги;2016-10;1;6200;10832
Интернет;2016-06;1;400;10832
Интернет;2016-07;2;1600;10832
Интернет;2016-08;1;400;10832
Интернет;2016-09;1;400;10832
Сотовая связь;2016-06;3;500;10832
Сотовая связь;2016-07;1;500;10832
Сотовая связь;2016-08;2;1100;10832
Сотовая связь;2016-11;4;900;10832
Телевидение;2016-07;1;150;10832
Интернет магазины;2016-10;3;1600;7844
Интернет магазины;2016-11;18;13300;7844
Интернет магазины;2016-12;1;800;7844
Коллекторские агентства;2016-07;2;8000;7844
Коллекторские агентства;2016-08;2;7000;7844
Коллекторские агентства;2016-09;1;5000;7844
Коллекторские агентства;2016-10;1;5000;7844
Коллекторские агентства;2016-11;1;5000;7844
Сотовая связь;2016-10;1;100;7844
Сотовая связь;2016-11;1;50;7844
Интернет магазины;2016-06;4;1800;6851
Интернет магазины;2016-07;3;4700;6851
Интернет магазины;2016-08;1;90;6851
Интернет магазины;2016-09;1;300;6851
Интернет магазины;2016-10;3;400;6851
Интернет магазины;2016-11;1;450;6851
QVC;2016-06;4;1100;7853
QVC;2016-07;8;1500;7853
QVC;2016-08;13;3300;7853
QVC;2016-09;3;500;7853
QVC;2016-10;4;700;7853
QVC;2016-11;2;350;7853
Интернет;2016-06;2;1000;7853
Интернет;2016-07;2;1000;7853
Интернет;2016-08;1;450;7853
Интернет;2016-09;2;1000;7853
Интернет;2016-10;2;1000;7853
Интернет;2016-11;2;1100;7853
Онлайн игры;2016-11;12;2100;7853
Сотовая связь;2016-07;5;1400;7853
Сотовая связь;2016-08;2;400;7853
Сотовая связь;2016-09;4;1000;7853
Сотовая связь;2016-10;1;400;7853
Сотовая связь;2016-11;4;1200;7853
Сотовая связь;2016-12;1;100;7853
MCMS;2016-09;1;9000;4725
Букмекеры;2016-06;17;7900;4725
Букмекеры;2016-07;43;14900;4725
Букмекеры;2016-08;73;40400;4725
Букмекеры;2016-09;64;42200;4725
Букмекеры;2016-10;83;26100;4725
Букмекеры;2016-11;94;28300;4725
Букмекеры;2016-12;4;1400;4725
Интернет;2016-08;1;500;4725
Служебная;2016-08;1;10;4725
Служебная;2016-11;1;10;4725
Сотовая связь;2016-07;1;50;4725
Сотовая связь;2016-09;6;700;4725
Сотовая связь;2016-10;1;150;4725
Сотовая связь;2016-11;1;90;4725
QVC;2016-06;2;2500;6838
QVC;2016-07;2;3200;6838
QVC;2016-09;3;4000;6838
QVC;2016-10;2;1300;6838
ЖКУ;2016-06;3;2200;6838
Интернет;2016-06;2;800;6838
Интернет;2016-07;3;1000;6838
Интернет;2016-08;2;1100;6838
Интернет;2016-09;2;600;6838
Интернет;2016-10;2;400;6838
Интернет;2016-11;1;500;6838
Онлайн игры;2016-07;2;4600;6838
Онлайн игры;2016-08;1;600;6838
Онлайн игры;2016-11;1;1600;6838
Сотовая связь;2016-06;2;5500;6838
Сотовая связь;2016-07;3;1300;6838
Сотовая связь;2016-08;3;450;6838
Сотовая связь;2016-09;6;1500;6838
Сотовая связь;2016-11;3;1000;6838
Электронные деньги;2016-06;1;1400;6838
Электронные деньги;2016-07;1;1400;6838
Электронные деньги;2016-08;3;4700;6838
Электронные деньги;2016-11;1;3200;6838
Онлайн игры;2016-06;1;1000;539
Онлайн игры;2016-07;2;2200;539
Онлайн игры;2016-08;2;6500;539
Онлайн игры;2016-10;2;1500;539
Онлайн игры;2016-11;2;2600;539
Сотовая связь;2016-07;3;900;539
Сотовая связь;2016-08;2;600;539
Сотовая связь;2016-09;2;600;539
Сотовая связь;2016-10;2;600;539
Сотовая связь;2016-11;2;600;539
Телевидение;2016-06;2;1400;539
Телевидение;2016-07;1;8200;539
Телевидение;2016-08;1;200;539
Телевидение;2016-09;4;2800;539
Телевидение;2016-10;2;1200;539
QVC;2016-11;2;300;4726
Интернет;2016-07;3;1600;4726
Интернет;2016-08;1;800;4726
Интернет;2016-09;1;800;4726
Интернет;2016-10;2;800;4726
Интернет;2016-12;1;800;4726
Служебная;2016-07;1;20;4726
Служебная;2016-08;1;20;4726
Служебная;2016-09;1;20;4726
Служебная;2016-10;1;10;4726
Служебная;2016-11;1;30;4726
Служебная;2016-12;1;30;4726
Сотовая связь;2016-07;3;600;4726
Сотовая связь;2016-08;1;300;4726
Сотовая связь;2016-09;2;350;4726
Сотовая связь;2016-10;2;800;4726
Сотовая связь;2016-12;1;300;4726
Погашение кредитов;2016-06;4;6100;9600
Погашение кредитов;2016-07;3;4200;9600
Погашение кредитов;2016-08;2;9400;9600
Погашение кредитов;2016-09;3;5800;9600
Информационные услуги;2016-08;8;1200;9260
Информационные услуги;2016-09;6;3100;9260
Информационные услуги;2016-10;6;2600;9260
Информационные услуги;2016-11;3;1400;9260
Онлайн общение;2016-11;2;150;9260
Служебная;2016-09;1;20;9260
Служебная;2016-10;1;30;9260
Сотовая связь;2016-10;1;100;9260
Хостинг;2016-11;1;40;9260
Электронные деньги;2016-08;30;6000;9260
Электронные деньги;2016-09;15;4500;9260
Электронные деньги;2016-10;9;2300;9260
Электронные деньги;2016-11;11;4800;9260
Электронные деньги;2016-12;1;200;9260
Информационные услуги;2016-07;3;400;3603
Сотовая связь;2016-06;10;2200;3603
Сотовая связь;2016-07;11;2200;3603
Сотовая связь;2016-08;4;450;3603
Сотовая связь;2016-09;6;1100;3603
Сотовая связь;2016-10;7;1200;3603
Сотовая связь;2016-11;11;1800;3603
Билеты на зрелища;2016-10;1;700;6806
Интернет магазины;2016-11;1;900;6806
Информационные услуги;2016-07;1;150;6806
Информационные услуги;2016-10;1;150;6806
Контент;2016-06;2;700;6806
Контент;2016-07;1;200;6806
Контент;2016-08;2;600;6806
Контент;2016-09;1;200;6806
Контент;2016-10;1;500;6806
Контент;2016-11;2;700;6806
MCMS;2016-10;1;500;6807
Онлайн игры;2016-07;1;200;6807
Онлайн игры;2016-08;1;400;6807
Погашение кредитов;2016-07;1;2000;6807
Погашение кредитов;2016-08;1;1100;6807
Погашение кредитов;2016-11;1;3000;6807
Служебная;2016-06;1;10;6807
Служебная;2016-07;1;20;6807
Служебная;2016-08;1;20;6807
Служебная;2016-09;1;20;6807
Служебная;2016-10;1;30;6807
Служебная;2016-11;1;20;6807
Служебная;2016-12;1;30;6807
Сотовая связь;2016-07;3;800;6807
Сотовая связь;2016-08;3;2600;6807
Сотовая связь;2016-09;1;100;6807
Сотовая связь;2016-10;7;800;6807
Сотовая связь;2016-11;3;900;6807
Госуслуги;2016-07;1;200;1545
Госуслуги;2016-11;1;200;1545
Лотереи;2016-11;2;1000;1545
Онлайн игры;2016-06;3;400;1545
Онлайн игры;2016-07;4;900;1545
Онлайн игры;2016-08;1;100;1545
Онлайн игры;2016-09;3;1600;1545
Онлайн игры;2016-10;6;500;1545
Онлайн игры;2016-11;7;1000;1545
Служебная;2016-07;1;20;1545
Служебная;2016-08;1;20;1545
Служебная;2016-09;1;20;1545
Служебная;2016-10;1;30;1545
Служебная;2016-11;1;20;1545
Служебная;2016-12;1;30;1545
Сотовая связь;2016-06;5;1200;1545
Сотовая связь;2016-07;6;3000;1545
Сотовая связь;2016-08;3;600;1545
Сотовая связь;2016-09;8;2400;1545
Сотовая связь;2016-10;7;2300;1545
Сотовая связь;2016-11;7;2900;1545
Сотовая связь;2016-12;1;100;1545
Телевидение;2016-06;1;1200;1545
Электронные деньги;2016-06;2;1500;1545
Электронные деньги;2016-09;1;100;1545
Электронные деньги;2016-11;1;100;1545
QVC;2016-06;1;100;514
ЖКУ;2016-10;1;1800;514
Интернет магазины;2016-06;6;1200;514
Интернет магазины;2016-07;6;8200;514
Интернет магазины;2016-08;2;1600;514
Интернет магазины;2016-09;1;150;514
Интернет магазины;2016-10;3;10800;514
Интернет магазины;2016-11;5;1400;514
Сотовая связь;2016-06;3;350;514
Сотовая связь;2016-07;2;600;514
Сотовая связь;2016-08;1;50;514
Сотовая связь;2016-10;6;600;514
Форекс;2016-06;1;500;514
QVC;2016-06;24;6700;9947
QVC;2016-07;21;5400;9947
QVC;2016-08;39;8400;9947
QVC;2016-09;16;2700;9947
QVC;2016-10;15;2900;9947
QVC;2016-11;10;2300;9947
Информационные услуги;2016-06;1;4000;9947
Местная связь;2016-06;1;450;9947
Местная связь;2016-07;1;450;9947
Местная связь;2016-08;1;450;9947
Местная связь;2016-09;1;450;9947
Местная связь;2016-10;1;450;9947
Местная связь;2016-11;1;450;9947
Служебная;2016-11;1;20;9947
Служебная;2016-12;1;30;9947
Сотовая связь;2016-06;2;300;9947
Сотовая связь;2016-07;5;1800;9947
Сотовая связь;2016-08;18;6000;9947
Сотовая связь;2016-09;3;1800;9947
Сотовая связь;2016-10;2;300;9947
Сотовая связь;2016-11;3;1500;9947
VPP;2016-06;2;3000;2590
Госуслуги;2016-07;1;200;2590
ЖКУ;2016-07;1;3000;2590
Погашение кредитов;2016-06;1;8300;2590
Сотовая связь;2016-07;1;1000;2590
Сотовая связь;2016-08;1;20;2590
Электронные деньги;2016-07;1;50;2590
MCMS;2016-11;1;10800;9950
Сотовая связь;2016-11;1;200;9950
Онлайн общение;2016-09;3;100;536
